Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow,RainfallTomorrow,season
2013-07-31,Cobar,4.8,17.6,0.0,3.2,7.442857142857142,S,19.0,S,S,9.0,9.0,82.0,39.0,1024.0,1021.0,0.0,1.0,9.5,17.1,No,No,0.0,Winter
2013-07-31,Dartmoor,3.4,14.7,0.0,0.8,7.3,NW,26.0,N,NNW,0.0,15.0,99.0,59.0,1024.9,1021.9,4.0,5.0,6.5,13.7,No,No,0.0,Winter
2013-07-31,Sydney,12.6,18.4,5.6,2.6,8.1,S,43.0,SSW,S,20.0,22.0,82.0,61.0,1023.9,1022.7,7.0,4.0,13.9,17.0,Yes,No,0.0,Winter
2013-07-31,MountGambier,4.5,15.0,0.0,0.8,7.3,N,31.0,N,N,15.0,19.0,77.0,53.0,1024.7,1021.8,3.0,7.0,9.0,13.2,No,No,0.0,Winter
2013-07-31,SydneyAirport,12.6,16.0,10.4,2.6,8.1,S,52.0,SSW,S,31.0,31.0,82.0,71.0,1023.8,1022.6,7.0,4.0,14.0,15.4,Yes,No,0.0,Winter
2013-07-31,Canberra,3.8,15.1,0.2,2.1,7.442857142857142,N,24.0,SSW,NNW,6.0,2.0,78.0,58.0,1026.3,1023.7,4.0,8.0,8.7,13.3,No,No,0.0,Winter
2013-07-31,Melbourne,3.6,15.7,0.0,2.4,8.8,N,20.0,N,SW,9.0,6.0,81.0,47.0,1026.0,1023.0,4.0,5.0,5.2,14.9,No,No,0.0,Winter
2013-08-01,Cobar,6.4,18.4,0.0,2.2,9.342857142857143,ESE,20.0,E,NNW,11.0,9.0,81.0,50.0,1022.2,1018.9,6.0,6.0,10.8,16.4,No,No,0.0,Winter
2013-08-01,MountGambier,5.9,14.5,0.0,2.4,9.8,N,43.0,N,N,20.0,24.0,65.0,57.0,1019.8,1016.0,1.0,1.0,9.4,14.0,No,Yes,9.0,Winter
2013-08-01,MelbourneAirport,4.4,13.9,0.0,2.0,8.2,N,41.0,N,NNW,20.0,24.0,79.0,45.0,1023.2,1019.1,3.0,5.0,7.7,12.8,No,No,0.0,Winter
2013-08-01,Melbourne,5.2,14.8,0.0,2.0,8.2,N,41.0,N,NNW,20.0,24.0,73.0,44.0,1023.1,1019.1,3.0,6.0,8.7,13.3,No,No,0.0,Winter
2013-08-01,SydneyAirport,7.9,17.6,0.0,3.4,10.1,WNW,35.0,NW,SE,17.0,15.0,59.0,54.0,1023.2,1020.1,2.0,3.0,12.8,17.0,No,No,0.0,Winter
2013-08-01,Dartmoor,6.4,14.9,0.0,2.4,9.8,NNW,41.0,NNE,NNW,11.0,22.0,70.0,58.0,1020.5,1016.4,3.0,4.0,9.1,14.3,No,Yes,10.4,Winter
2013-08-01,Adelaide,4.1,18.5,0.0,1.0,9.2,NNW,35.0,NE,NNW,11.0,19.0,57.0,32.0,1020.9,1017.2,3.0,4.0,12.5,17.9,No,Yes,4.2,Winter
2013-08-01,Canberra,-2.5,15.0,0.0,2.35,9.342857142857143,N,26.0,N,NNW,0.0,13.0,95.0,51.0,1024.9,1020.5,4.0,4.0,4.7,14.0,No,No,0.0,Winter
2013-08-01,Sydney,8.1,19.6,0.0,3.4,10.1,W,30.0,WNW,ESE,24.0,15.0,71.0,54.0,1023.3,1020.1,2.0,3.0,11.0,17.5,No,No,0.0,Winter
2013-08-02,Dartmoor,8.4,12.9,10.4,3.0,5.5,WNW,59.0,NW,W,20.0,31.0,99.0,79.0,1008.8,1010.6,5.0,4.0,8.9,9.3,Yes,Yes,2.2,Winter
2013-08-02,MountGambier,8.4,13.1,9.0,3.0,5.5,WSW,65.0,WNW,W,24.0,37.0,80.0,59.0,1009.4,1011.3,7.0,4.0,9.5,11.0,Yes,Yes,4.6,Winter
2013-08-02,Melbourne,7.7,13.9,0.0,3.8,5.0,N,67.0,N,WNW,50.0,30.0,52.0,58.0,1011.4,1008.9,6.0,5.0,11.2,12.7,No,No,1.45,Winter
2013-08-02,Cobar,5.2,16.7,0.0,1.6,5.414285714285714,WNW,39.0,WSW,WSW,9.0,24.0,66.0,33.0,1020.0,1017.2,1.0,1.0,11.5,16.5,No,No,0.0,Winter
2013-08-02,SydneyAirport,8.6,21.3,0.0,2.2,6.8,WNW,37.0,WNW,W,15.0,24.0,71.0,26.0,1018.1,1012.6,7.0,3.0,11.9,20.6,No,No,0.0,Winter
2013-08-02,Sydney,9.1,20.3,0.0,2.2,6.8,W,31.0,W,W,15.0,19.0,83.0,31.0,1018.0,1012.7,7.0,3.0,10.9,19.7,No,No,0.0,Winter
2013-08-02,Canberra,-1.2,15.3,0.0,2.7,5.414285714285714,NW,57.0,NW,NW,11.0,37.0,66.0,51.0,1017.4,1013.0,1.0,8.0,9.9,12.5,No,No,0.0,Winter
2013-08-02,MelbourneAirport,4.4,13.1,0.0,3.8,5.0,N,67.0,N,WNW,50.0,30.0,61.0,56.0,1011.5,1009.2,6.0,4.0,10.5,12.3,No,Yes,2.4,Winter
2013-08-02,Adelaide,9.3,14.4,4.2,2.0,3.3,W,46.0,SW,WSW,26.0,26.0,91.0,71.0,1016.8,1017.5,5.0,4.0,10.7,13.6,Yes,Yes,2.4,Winter
2013-08-03,Sydney,10.4,19.6,0.0,3.6,10.0,NW,37.0,W,W,7.0,4.0,51.0,29.0,1016.0,1012.1,4.0,1.0,13.5,19.2,No,No,0.0,Winter
2013-08-03,Cobar,4.1,16.0,0.0,3.6,4.914285714285714,W,33.0,WSW,W,9.0,20.0,75.0,41.0,1021.2,1017.8,1.0,3.0,10.0,14.9,No,No,0.0,Winter
2013-08-03,Dartmoor,5.0,13.5,2.2,1.4,4.8,WNW,61.0,N,W,20.0,20.0,95.0,79.0,1009.9,1006.5,4.6,2.8,9.4,13.4,Yes,Yes,18.0,Winter
2013-08-03,MountGambier,5.9,14.2,4.6,1.4,4.8,NW,76.0,NNW,W,22.0,35.0,96.0,60.0,1009.8,1007.2,7.0,2.0,9.7,13.3,Yes,Yes,11.6,Winter
2013-08-03,Adelaide,8.8,14.0,2.4,2.5714285714285716,0.2,NW,50.0,N,NW,17.0,19.0,90.0,96.0,1018.0,1014.0,4.6,2.8,10.0,13.0,Yes,Yes,6.4,Winter
2013-08-03,Melbourne,7.2,12.9,1.45,2.2,2.3,N,67.0,N,N,33.0,44.0,65.0,62.0,1013.3,1006.9,4.6,2.8,8.8,12.8,No,No,4.775,Winter
2013-08-03,Canberra,4.5,12.0,0.0,2.5714285714285716,4.914285714285714,WNW,54.0,NW,NW,30.0,30.0,60.0,50.0,1016.4,1013.8,4.6,2.8,7.3,11.2,No,No,0.0,Winter
2013-08-03,SydneyAirport,11.3,19.5,0.0,3.6,10.0,WSW,46.0,WSW,SW,15.0,11.0,47.0,24.0,1016.0,1012.1,4.0,1.0,13.6,19.1,No,No,0.0,Winter
2013-08-03,MelbourneAirport,4.5,12.3,2.4,2.2,2.3,N,67.0,N,N,33.0,44.0,73.0,70.0,1013.3,1006.9,7.0,7.0,8.3,11.7,Yes,Yes,2.2,Winter
2013-08-04,SydneyAirport,11.0,19.8,0.0,4.2,8.5,WSW,63.0,NW,W,15.0,31.0,44.0,27.0,1013.7,1012.4,6.0,5.0,15.0,18.0,No,No,0.0,Winter
2013-08-04,MountGambier,7.2,14.2,11.6,1.8,2.5,WNW,48.0,W,NW,26.0,30.0,93.0,76.0,1014.7,1012.2,7.0,7.0,9.6,12.8,Yes,Yes,6.6,Winter
2013-08-04,Canberra,6.2,12.1,0.0,2.314285714285714,5.357142857142857,NW,56.0,NNW,WNW,30.0,30.0,65.0,52.0,1013.8,1013.9,8.0,1.0,8.6,10.0,No,No,0.0,Winter
2013-08-04,MelbourneAirport,6.0,13.3,2.2,1.2,5.7,W,39.0,WNW,WNW,17.0,22.0,69.0,60.0,1013.7,1012.8,7.0,7.0,9.7,12.7,Yes,No,0.2,Winter
2013-08-04,Melbourne,8.3,14.1,4.775,1.2,5.7,W,39.0,WNW,WNW,17.0,22.0,72.0,71.0,1013.5,1012.6,6.833333333333333,5.333333333333333,9.4,12.5,No,Yes,17.0,Winter
2013-08-04,Sydney,10.9,19.9,0.0,4.2,8.5,WSW,44.0,NW,WSW,9.0,24.0,54.0,29.0,1013.6,1012.2,6.0,5.0,14.0,18.0,No,No,0.0,Winter
2013-08-04,Cobar,5.6,16.4,0.0,1.8,5.357142857142857,SW,28.0,SW,SW,13.0,15.0,69.0,49.0,1019.7,1018.2,7.0,7.0,11.7,15.0,No,No,0.0,Winter
2013-08-04,Adelaide,6.4,16.1,6.4,2.314285714285714,4.1,WNW,35.0,NE,NW,9.0,20.0,94.0,62.0,1019.6,1017.6,6.833333333333333,5.333333333333333,10.6,14.9,Yes,No,0.0,Winter
2013-08-04,Dartmoor,6.2,13.3,18.0,1.8,2.5,NW,43.0,NNW,NW,7.0,19.0,98.0,84.0,1014.3,1012.1,6.833333333333333,5.333333333333333,8.5,12.8,Yes,Yes,6.4,Winter
2013-08-05,Adelaide,10.6,20.6,0.0,2.6,6.7,N,61.0,NNE,NNW,15.0,28.0,75.0,54.0,1015.0,1009.0,4.142857142857143,4.714285714285714,13.8,19.1,No,Yes,1.4,Winter
2013-08-05,MelbourneAirport,9.5,14.9,0.2,2.2,2.7,N,69.0,N,N,28.0,35.0,68.0,60.0,1012.8,1008.3,6.0,7.0,11.7,14.1,No,Yes,5.6,Winter
2013-08-05,Dartmoor,8.6,15.3,6.4,1.0,0.4,NNW,54.0,N,NNW,15.0,24.0,99.0,86.0,1010.5,1005.0,4.142857142857143,4.714285714285714,11.3,14.8,Yes,Yes,15.2,Winter
2013-08-05,Cobar,4.5,18.4,0.0,2.2,4.7,NW,26.0,N,NNW,9.0,15.0,64.0,39.0,1021.4,1017.9,0.0,0.0,11.5,17.6,No,No,0.0,Winter
2013-08-05,MountGambier,8.0,15.4,6.6,1.0,0.4,W,72.0,N,NNW,20.0,33.0,95.0,78.0,1010.0,1004.7,8.0,7.0,11.4,15.1,Yes,Yes,10.4,Winter
2013-08-05,Melbourne,9.4,16.1,17.0,2.2,2.7,N,69.0,N,N,28.0,35.0,67.0,59.0,1012.7,1008.4,6.0,7.0,12.3,14.8,Yes,Yes,6.2,Winter
2013-08-05,Canberra,4.6,12.7,0.0,2.35,4.7,NW,44.0,NNW,NW,26.0,30.0,80.0,68.0,1018.1,1015.4,7.0,8.0,7.2,11.6,No,No,0.2,Winter
2013-08-05,Sydney,9.5,21.0,0.0,3.8,10.0,WNW,50.0,WNW,WNW,11.0,15.0,52.0,34.0,1017.6,1013.6,1.0,2.0,13.1,20.4,No,No,0.0,Winter
2013-08-05,SydneyAirport,8.9,21.5,0.0,3.8,10.0,WNW,52.0,NW,WNW,17.0,22.0,38.0,29.0,1017.4,1013.5,1.0,2.0,15.7,20.1,No,No,0.0,Winter
2013-08-06,Adelaide,13.2,15.5,1.4,1.6,1.1,NW,31.0,W,WSW,13.0,11.0,93.0,72.0,1013.4,1012.8,3.4285714285714284,4.857142857142857,13.2,14.1,Yes,Yes,4.4,Winter
2013-08-06,Canberra,6.7,10.5,0.2,4.375,6.414285714285714,NNW,52.0,N,NW,35.0,28.0,82.0,87.0,1011.2,1010.8,5.0,8.0,8.7,8.0,No,Yes,5.2,Winter
2013-08-06,MelbourneAirport,9.2,14.8,5.6,3.6,6.1,SW,69.0,WNW,W,26.0,26.0,65.0,40.0,1007.9,1008.4,1.0,5.0,11.8,14.4,Yes,No,0.0,Winter
2013-08-06,MountGambier,8.2,14.2,10.4,6.0,7.1,W,59.0,NW,W,11.0,28.0,75.0,46.0,1009.2,1010.0,3.0,3.0,10.9,13.6,Yes,Yes,8.6,Winter
2013-08-06,Dartmoor,7.0,14.4,15.2,6.0,7.1,WSW,43.0,WNW,W,15.0,15.0,88.0,71.0,1008.6,1009.5,3.4285714285714284,4.857142857142857,9.7,12.6,Yes,Yes,8.4,Winter
2013-08-06,SydneyAirport,11.5,24.5,0.0,5.6,8.7,WNW,61.0,NNW,WNW,30.0,43.0,36.0,22.0,1011.7,1007.9,5.0,5.0,17.2,22.6,No,No,0.6,Winter
2013-08-06,Cobar,7.9,22.1,0.0,3.0,6.414285714285714,NW,43.0,NNW,NW,24.0,22.0,40.0,22.0,1016.2,1012.8,2.0,1.0,15.4,21.6,No,No,0.0,Winter
2013-08-06,Melbourne,11.0,16.8,6.2,3.6,6.1,SW,69.0,WNW,W,26.0,26.0,66.0,36.0,1007.4,1007.9,3.0,7.0,12.0,16.7,Yes,No,0.8,Winter
2013-08-06,Sydney,11.9,23.9,0.0,5.6,8.7,NNW,52.0,NW,WNW,20.0,17.0,48.0,30.0,1011.9,1008.0,5.0,5.0,16.4,22.1,No,No,0.8,Winter
2013-08-07,MelbourneAirport,5.1,13.3,0.0,2.2,2.5,NNE,41.0,N,N,24.0,24.0,69.0,63.0,1011.5,1007.9,7.0,7.0,9.4,11.9,No,Yes,12.0,Winter
2013-08-07,MountGambier,6.4,11.9,8.6,1.6,4.5,WSW,50.0,WNW,SW,7.0,28.0,97.0,64.0,1010.8,1011.5,8.0,4.0,8.5,11.1,Yes,Yes,6.0,Winter
2013-08-07,Cobar,8.0,21.1,0.0,4.4,5.6571428571428575,WSW,48.0,ENE,W,15.0,26.0,74.0,40.0,1013.7,1009.7,5.0,7.0,12.6,19.9,No,No,0.2,Winter
2013-08-07,Canberra,-1.3,11.5,5.2,2.825,5.6571428571428575,NNW,31.0,SE,NW,7.0,19.0,99.0,59.0,1014.0,1010.5,7.0,1.0,4.6,10.3,Yes,Yes,4.0,Winter
2013-08-07,Melbourne,6.9,13.7,0.8,2.2,2.5,NNE,41.0,N,N,24.0,24.0,67.0,53.0,1011.5,1007.7,7.0,7.0,9.7,13.5,No,Yes,15.8,Winter
2013-08-07,Adelaide,10.6,15.1,4.4,1.0,9.0,SW,48.0,SW,SW,20.0,24.0,73.0,49.0,1014.8,1016.0,5.428571428571429,5.714285714285714,13.1,14.8,Yes,No,0.0,Winter
2013-08-07,Sydney,10.8,17.9,0.8,4.8,8.3,WSW,35.0,W,ESE,17.0,15.0,57.0,49.0,1013.6,1009.3,2.0,7.0,13.0,16.0,No,Yes,9.6,Winter
2013-08-07,SydneyAirport,10.6,17.3,0.6,4.8,8.3,WSW,41.0,WSW,ESE,31.0,17.0,52.0,44.0,1013.6,1009.3,2.0,7.0,13.1,16.4,No,Yes,10.0,Winter
2013-08-07,Dartmoor,5.0,11.7,8.4,1.6,4.5,SW,46.0,N,SW,0.0,17.0,100.0,88.0,1010.7,1010.7,5.428571428571429,5.714285714285714,7.0,10.7,Yes,Yes,7.4,Winter
2013-08-08,Melbourne,7.0,15.4,15.8,2.2,7.1,N,44.0,WSW,SSE,20.0,11.0,80.0,46.0,1017.7,1016.6,3.0,5.0,8.9,14.3,Yes,Yes,6.4,Winter
2013-08-08,SydneyAirport,9.7,13.3,10.0,3.8,1.3,SSW,65.0,W,SSW,19.0,48.0,88.0,85.0,1008.4,1009.9,7.0,7.0,9.7,11.8,Yes,Yes,5.0,Winter
2013-08-08,Dartmoor,2.1,12.1,7.4,1.0,1.5,NNE,35.0,W,NNW,0.0,15.0,100.0,75.0,1019.2,1016.3,4.428571428571429,5.857142857142857,5.5,11.5,Yes,Yes,3.8,Winter
2013-08-08,Adelaide,4.2,16.9,0.0,2.4,5.4,N,31.0,NNE,NNE,6.0,15.0,64.0,41.0,1021.5,1016.3,4.428571428571429,5.857142857142857,10.0,16.5,No,No,0.8,Winter
2013-08-08,MelbourneAirport,4.8,13.0,12.0,2.2,7.1,N,44.0,WSW,SSE,20.0,11.0,85.0,60.0,1017.8,1016.9,1.0,5.0,8.0,11.5,Yes,Yes,5.6,Winter
2013-08-08,Sydney,9.3,13.1,9.6,3.8,1.3,SSW,57.0,W,SSW,24.0,24.0,85.0,74.0,1008.3,1009.8,7.0,7.0,9.3,12.6,Yes,Yes,4.2,Winter
2013-08-08,Canberra,3.9,11.8,4.0,2.425,3.6,S,50.0,SSE,SSE,9.0,28.0,85.0,55.0,1011.8,1014.1,8.0,8.0,6.0,10.6,Yes,No,0.0,Winter
2013-08-08,Cobar,4.7,14.7,0.2,3.0,3.6,SW,41.0,SW,SW,20.0,20.0,77.0,40.0,1018.4,1017.2,4.0,1.0,7.5,13.9,No,No,0.0,Winter
2013-08-08,MountGambier,2.5,12.2,6.0,1.0,1.5,N,59.0,NNW,N,20.0,17.0,91.0,69.0,1019.4,1015.7,1.0,8.0,8.1,10.9,Yes,Yes,3.2,Winter
2013-08-09,Adelaide,9.9,17.0,0.8,1.8,1.7,NE,31.0,NNE,NNW,15.0,19.0,42.0,49.0,1012.8,1012.0,5.5,6.714285714285714,15.0,16.4,No,No,1.1142857142857143,Winter
2013-08-09,Canberra,-3.1,11.1,0.0,2.375,3.442857142857143,NW,39.0,N,N,0.0,19.0,99.0,71.0,1019.1,1015.5,5.5,8.0,2.9,8.0,No,No,0.0,Winter
2013-08-09,MountGambier,7.9,16.9,3.2,1.8,4.1,N,52.0,N,WNW,28.0,30.0,90.0,78.0,1007.8,1007.3,8.0,4.0,10.0,16.0,Yes,Yes,3.2,Winter
2013-08-09,MelbourneAirport,5.8,11.1,5.6,4.4,0.4,N,87.0,N,N,57.0,56.0,84.0,75.0,1011.5,1008.9,8.0,7.0,8.2,10.3,Yes,No,0.2,Winter
2013-08-09,Melbourne,8.3,11.7,6.4,4.4,0.4,N,87.0,N,N,57.0,56.0,80.0,67.0,1013.0,1009.8,8.0,7.0,8.8,11.2,Yes,No,1.1142857142857143,Winter
2013-08-09,SydneyAirport,7.7,19.0,5.0,0.6,6.7,WSW,31.0,W,NNW,17.0,15.0,54.0,31.0,1018.8,1013.9,4.0,7.0,12.1,18.5,Yes,No,0.0,Winter
2013-08-09,Cobar,3.2,18.9,0.0,3.6,3.442857142857143,N,26.0,NE,NW,9.0,11.0,62.0,24.0,1021.1,1017.1,1.0,7.0,11.0,17.7,No,No,0.0,Winter
2013-08-09,Sydney,7.0,17.4,4.2,0.6,6.7,W,35.0,W,NW,20.0,9.0,60.0,43.0,1018.9,1014.0,4.0,7.0,11.2,17.1,Yes,No,0.0,Winter
2013-08-09,Dartmoor,5.5,15.8,3.8,1.8,4.1,N,48.0,N,WNW,22.0,15.0,96.0,95.0,1008.1,1006.9,5.5,6.714285714285714,10.3,13.6,Yes,Yes,4.4,Winter
2013-08-10,Sydney,10.5,23.5,0.0,4.0,10.6,W,31.0,W,NW,11.0,11.0,46.0,33.0,1016.0,1013.4,0.0,1.0,13.4,23.5,No,No,0.0,Winter
2013-08-10,MelbourneAirport,6.9,16.3,0.2,2.0,9.5,N,44.0,NNW,W,15.0,22.0,68.0,45.0,1016.8,1016.0,1.0,3.0,11.1,15.6,No,No,0.0,Winter
2013-08-10,Canberra,2.8,18.9,0.0,2.3714285714285714,8.614285714285714,WNW,41.0,S,WNW,4.0,28.0,70.0,32.0,1016.8,1014.9,1.2,2.5,9.3,17.6,No,No,0.0,Winter
2013-08-10,Cobar,8.5,22.6,0.0,3.0,8.614285714285714,SW,22.0,WSW,WSW,9.0,9.0,31.0,35.0,1019.2,1017.1,1.0,2.5,15.1,22.2,No,No,0.0,Winter
2013-08-10,MountGambier,5.3,16.1,3.2,0.8,8.1,NW,39.0,NNW,NW,15.0,20.0,82.0,59.0,1016.6,1016.2,4.0,5.0,10.6,15.1,Yes,No,0.0,Winter
2013-08-10,SydneyAirport,10.7,23.8,0.0,4.0,10.6,W,39.0,W,W,11.0,17.0,40.0,26.0,1015.9,1013.2,0.0,1.0,15.1,23.7,No,No,0.0,Winter
2013-08-10,Melbourne,8.8,18.3,1.1142857142857143,2.0,9.5,N,44.0,NNW,W,15.0,22.0,65.0,38.0,1016.4,1015.6,1.2,2.5,11.5,17.5,No,No,0.0,Winter
2013-08-10,Adelaide,8.0,17.9,1.1142857142857143,2.3714285714285714,3.9,WNW,22.0,NE,W,6.0,7.0,96.0,52.0,1019.9,1018.0,1.2,2.5,11.5,16.8,No,No,0.0,Winter
2013-08-10,Dartmoor,5.7,15.7,4.4,0.8,8.1,WNW,37.0,NNW,W,9.0,17.0,94.0,68.0,1016.6,1015.9,1.2,2.5,8.4,15.1,Yes,No,0.0,Winter
2013-08-11,Sydney,9.0,21.8,0.0,3.8,10.4,WSW,31.0,WNW,E,13.0,11.0,61.0,38.0,1018.2,1013.5,1.0,1.0,12.7,19.2,No,No,0.2,Winter
2013-08-11,Canberra,-1.8,15.8,0.0,2.8857142857142857,8.8,NNW,41.0,SSE,NW,6.0,31.0,99.0,44.0,1019.2,1014.7,8.0,2.0,3.6,15.0,No,Yes,2.0,Winter
2013-08-11,Cobar,9.1,24.5,0.0,3.4,8.8,NW,31.0,ENE,WNW,11.0,17.0,65.0,22.0,1017.5,1013.8,7.0,3.0,13.0,22.8,No,No,0.0,Winter
2013-08-11,Adelaide,7.5,20.3,0.0,2.8857142857142857,8.0,NNW,39.0,NE,NNW,11.0,20.0,62.0,42.0,1014.0,1010.1,5.166666666666667,2.0,14.0,18.7,No,Yes,1.6,Winter
2013-08-11,MountGambier,8.2,17.3,0.0,2.0,8.3,NNW,48.0,N,NNW,19.0,31.0,87.0,51.0,1012.4,1007.7,7.0,2.0,10.7,16.3,No,Yes,7.4,Winter
2013-08-11,SydneyAirport,8.8,22.3,0.0,3.8,10.4,WNW,33.0,W,SE,17.0,13.0,50.0,19.0,1018.1,1013.4,1.0,1.0,14.6,20.9,No,No,0.0,Winter
2013-08-11,MelbourneAirport,5.9,15.5,0.0,2.6,8.1,N,59.0,N,NNW,31.0,31.0,80.0,59.0,1015.6,1011.0,7.0,3.0,9.5,14.7,No,No,0.0,Winter
2013-08-11,Melbourne,8.4,16.5,0.0,2.6,8.1,N,59.0,N,NNW,31.0,31.0,72.0,54.0,1015.5,1011.1,5.166666666666667,2.0,10.5,15.4,No,No,0.0,Winter
2013-08-11,Dartmoor,8.4,17.1,0.0,2.0,8.3,NNW,43.0,N,NNW,20.0,28.0,90.0,68.0,1012.5,1008.2,5.166666666666667,2.0,10.8,16.6,No,Yes,6.2,Winter
2013-08-12,Cobar,11.0,17.6,0.0,4.0,7.128571428571428,SW,44.0,W,W,11.0,22.0,41.0,60.0,1010.4,1011.7,7.0,7.0,15.3,15.5,No,No,0.0,Winter
2013-08-12,MountGambier,6.9,13.0,7.4,2.6,6.0,WNW,69.0,W,NW,50.0,19.0,72.0,61.0,1005.5,1005.5,1.0,7.0,8.8,10.6,Yes,Yes,14.2,Winter
2013-08-12,MelbourneAirport,9.4,14.8,0.0,2.6,9.2,WSW,87.0,WNW,WSW,30.0,48.0,58.0,39.0,1000.5,1004.9,4.0,3.0,13.7,12.7,No,No,0.4,Winter
2013-08-12,SydneyAirport,11.0,26.6,0.0,3.8,5.4,W,94.0,NW,WNW,13.0,48.0,39.0,33.0,1005.8,1004.1,3.0,7.0,19.1,19.7,No,No,0.0,Winter
2013-08-12,Sydney,12.0,24.4,0.2,3.8,5.4,W,94.0,N,W,9.0,48.0,40.0,40.0,1005.8,1004.2,3.0,7.0,19.6,18.9,No,No,0.0,Winter
2013-08-12,Melbourne,10.5,14.7,0.0,2.6,9.2,WSW,87.0,WNW,WSW,30.0,48.0,63.0,39.0,1000.3,1004.2,6.0,3.0,13.9,14.0,No,Yes,1.6,Winter
2013-08-12,Dartmoor,7.0,13.2,6.2,2.6,6.0,WSW,56.0,WNW,W,15.0,17.0,94.0,64.0,1004.2,1005.7,4.571428571428571,6.0,8.0,11.5,Yes,Yes,15.6,Winter
2013-08-12,Canberra,0.1,13.8,2.0,3.325,7.128571428571428,WNW,67.0,NE,WNW,7.0,39.0,99.0,70.0,1006.6,1003.5,8.0,8.0,8.9,11.7,Yes,Yes,1.2,Winter
2013-08-12,Adelaide,11.8,15.9,1.6,4.6,8.7,NW,46.0,WSW,NW,17.0,24.0,48.0,44.0,1012.6,1011.7,4.571428571428571,6.0,13.2,15.6,Yes,Yes,4.6,Winter
2013-08-13,Cobar,4.6,20.0,0.0,2.2,9.257142857142856,WNW,24.0,WNW,WNW,7.0,17.0,56.0,21.0,1019.2,1016.5,1.0,1.0,11.9,19.3,No,No,0.0,Winter
2013-08-13,Sydney,9.6,22.8,0.0,5.8,10.8,W,35.0,NNW,WNW,13.0,9.0,35.0,25.0,1013.7,1012.2,1.0,1.0,14.5,22.2,No,No,0.0,Winter
2013-08-13,Melbourne,8.4,16.5,1.6,4.0,10.1,N,59.0,N,NW,22.0,30.0,55.0,42.0,1012.0,1009.2,1.0,6.0,10.7,16.1,Yes,No,0.0,Winter
2013-08-13,SydneyAirport,8.3,22.6,0.0,5.8,10.8,WSW,43.0,N,WNW,17.0,11.0,25.0,21.0,1013.5,1012.1,1.0,1.0,16.4,22.0,No,No,0.0,Winter
2013-08-13,Dartmoor,5.0,15.6,15.6,2.6,7.4,NNW,56.0,N,NW,15.0,28.0,91.0,81.0,1009.4,1005.9,2.857142857142857,3.5,8.8,14.9,Yes,Yes,8.8,Winter
2013-08-13,Canberra,4.1,14.2,1.2,3.75,9.257142857142856,WNW,57.0,NW,WNW,19.0,28.0,64.0,39.0,1014.8,1014.0,8.0,3.5,8.1,12.9,Yes,No,0.0,Winter
2013-08-13,Adelaide,11.2,17.6,4.6,3.0,8.2,NW,46.0,N,NNW,15.0,24.0,93.0,60.0,1014.9,1011.5,2.857142857142857,3.5,12.3,16.8,Yes,Yes,5.0,Winter
2013-08-13,MountGambier,4.6,16.1,14.2,2.6,7.4,NW,59.0,N,NNW,19.0,39.0,87.0,72.0,1009.4,1006.0,7.0,7.0,9.2,14.9,Yes,Yes,11.2,Winter
2013-08-13,MelbourneAirport,5.5,15.6,0.4,4.0,10.1,N,59.0,N,NW,22.0,30.0,63.0,45.0,1012.1,1009.6,1.0,5.0,9.8,15.3,No,No,0.0,Winter
2013-08-14,Sydney,12.5,24.1,0.0,4.2,10.7,NNW,39.0,NNW,WNW,24.0,17.0,39.0,22.0,1013.6,1007.7,2.0,1.0,15.9,23.9,No,No,0.0,Winter
2013-08-14,Dartmoor,8.8,12.6,8.8,2.4,7.5,WNW,70.0,WNW,W,20.0,33.0,97.0,62.0,1003.2,1007.8,4.166666666666667,3.0,10.9,12.3,Yes,No,1.0,Winter
2013-08-14,MountGambier,9.2,12.5,11.2,2.4,7.5,WNW,78.0,WNW,WSW,24.0,43.0,83.0,51.0,1003.7,1009.5,4.0,1.0,11.5,11.7,Yes,Yes,2.4,Winter
2013-08-14,Adelaide,11.4,14.8,5.0,2.2,6.7,SW,56.0,WNW,WSW,17.0,24.0,94.0,50.0,1010.8,1015.5,4.166666666666667,3.0,12.0,14.5,Yes,No,0.4,Winter
2013-08-14,Canberra,6.4,16.9,0.0,3.325,6.8999999999999995,NW,59.0,NNW,NW,31.0,39.0,58.0,38.0,1012.5,1008.6,4.166666666666667,3.0,11.4,15.6,No,Yes,1.4,Winter
2013-08-14,SydneyAirport,11.6,24.7,0.0,4.2,10.7,NW,56.0,N,NW,24.0,35.0,28.0,15.0,1013.3,1007.4,2.0,1.0,17.8,23.6,No,No,0.0,Winter
2013-08-14,Melbourne,10.7,14.4,0.0,4.0,2.6,WSW,80.0,N,W,35.0,33.0,58.0,80.0,1003.7,1005.3,7.0,7.0,12.1,9.5,No,Yes,1.2,Winter
2013-08-14,MelbourneAirport,9.2,13.8,0.0,4.0,2.6,WSW,80.0,N,W,35.0,33.0,56.0,82.0,1003.9,1005.5,7.0,7.0,12.2,8.4,No,Yes,2.6,Winter
